1Co.2	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> explains that when he came to <jLink data-type='L' data-strong='G2882' clickHandler><jLink data-type='L' data-strong='G2882' clickHandler><jLink data-type='L' data-strong='G2882' clickHandler>Corinth</jLink></jLink></jLink>, he did not use lofty words or wisdom but preached <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> crucified. He relied on the Holy Spirit to reveal God’s truth. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> contrasts the wisdom of God with the wisdom of the world, explaining that the spiritual truths are understood only through the Spirit. He emphasizes that believers have the mind of Christ, allowing them to discern spiritual matters.
1Co.3	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> continues addressing the divisions. He compares the Church to a field and a building, stating that he and <jLink data-type='P' data-strong='G0625' clickHandler><jLink data-type='P' data-strong='G0625' clickHandler><jLink data-type='P' data-strong='G0625' clickHandler>Apollos</jLink></jLink></jLink> are merely servants of God. He stresses that the foundation of the Church is <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> Christ, and each person must build on this foundation with care. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> warns that their work will be tested, and only what is built on Christ will last. He reminds the Corinthians that they are God’s temple and that God’s Spirit dwells among them.
1Co.4	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> discusses the role of apostles and emphasizes humility. He states that they are servants of Christ and stewards of God’s mysteries. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> urges the Corinthians not to judge prematurely and reminds them that they will be judged by the Lord. He uses himself and his fellow apostles as examples of humility, suffering, and dedication to the Gospel. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> expresses his desire to visit <jLink data-type='L' data-strong='G2882' clickHandler><jLink data-type='L' data-strong='G2882' clickHandler><jLink data-type='L' data-strong='G2882' clickHandler>Corinth</jLink></jLink></jLink> and correct the arrogance of some members.
1Co.5	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> addresses a serious case of immorality within the Church, where a man is sleeping with his father’s wife. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> is shocked that the Church has not acted against this sin. He instructs them to expel the immoral person to protect the integrity of the Church. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> explains that a little yeast represents the corrupting influence of sin, urging them to be pure and remove sin from their community.
1Co.6	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> addresses issues of lawsuits among believers. He questions why they would take their disputes to secular courts instead of resolving them within the Church. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> reminds them that believers will judge the world and even angels, urging them to seek wise counsel from fellow believers. He also warns against sexual immorality, explaining that the body is a temple of the Holy Spirit and that Christians should honor God with their bodies.
1Co.7	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> discusses marriage and singleness. He begins by stating that it is good for a man not to marry, but for those who cannot control their desires, marriage is better than burning with passion. He provides guidance for married couples, encouraging them to fulfill their marital duties and not to separate unless mutually agreed upon for prayer. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> also addresses widows and advises them that it is good to remain single, but they can remarry if they desire, as long as it is in the Lord. The key message is to live according to one’s calling, whether married or single.
1Co.8	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> addresses the issue of food offered to idols. He acknowledges that idols are not real gods and that believers have knowledge that there is only one God. However, he emphasizes that knowledge should be used with love. Some believers may be weak in faith and could be led astray if others eat food offered to idols. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> encourages the Corinthians to avoid causing others to stumble in their faith by being sensitive to their consciences.
1Co.9	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> defends his rights as an apostle. He explains that he has the right to receive support from the Church, like other apostles such as <jLink data-type='P' data-strong='G4074G' clickHandler><jLink data-type='P' data-strong='G4074G' clickHandler><jLink data-type='P' data-strong='G4074G' clickHandler>Peter</jLink></jLink></jLink> and John, but he chooses to work and not rely on them financially to avoid hindering the Gospel. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> discusses how he adapts his approach to reach different people, becoming "all things to all people" in order to save some. He emphasizes the importance of self-discipline in running the race of faith.
1Co.10	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> warns the Corinthians against idolatry. He uses the example of the Israelites who, despite experiencing God’s miracles, fell into sin. He reminds them that they should not take part in idol worship or participate in meals offered to idols, as this could lead them away from God. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> emphasizes that believers cannot drink from the cup of the Lord and the cup of demons at the same time. He encourages them to do everything for God’s glory and to avoid causing others to stumble.
1Co.11	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> addresses issues related to worship and the Lord’s Supper. He discusses the proper conduct during worship, including the importance of head coverings for women, which signifies authority and respect. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> then moves on to the Lord’s Supper, explaining that it should be taken seriously. He criticizes the Corinthians for their divisions and for not properly honoring the body of Christ during the meal. He instructs them to examine themselves before partaking in the communion to avoid judgment.
1Co.12	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> discusses spiritual gifts. He explains that the Holy Spirit gives different gifts to believers for the common good of the Church. He lists various gifts, including wisdom, knowledge, faith, healing, miracles, prophecy, and speaking in tongues. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> uses the analogy of the body to illustrate that just as a body has many parts that work together, the Church functions as one body with Christ as the head. Each believer has a unique role, and all gifts are important.
1Co.13	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> emphasizes the importance of love. He explains that no matter how gifted someone may be, without love, those gifts are meaningless. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> describes love as patient, kind, not envious or boastful, and not easily angered. He highlights that love never fails and is more important than any spiritual gift. This chapter is often referred to as the "Love Chapter," focusing on the enduring nature of love.
1Co.14	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> provides guidelines for the use of spiritual gifts, especially speaking in tongues and prophecy. He encourages believers to desire spiritual gifts that build up the Church. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> explains that prophecy is more beneficial than speaking in tongues because it edifies the Church. He urges orderly worship, stating that everything should be done decently and in order. He emphasizes the importance of understanding in worship, so everyone can be edified.
1Co.15	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> addresses doubts about the resurrection. He begins by reminding the Corinthians of the Gospel he preached, which includes Christ’s death, burial, and resurrection. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> provides evidence of the resurrection, mentioning that <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> appeared to <jLink data-type='P' data-strong='G4074G' clickHandler><jLink data-type='P' data-strong='G4074G' clickHandler><jLink data-type='P' data-strong='G4074G' clickHandler>Peter</jLink></jLink></jLink>, the twelve disciples, and over five hundred others. He explains that if there is no resurrection, then faith is in vain. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> teaches that the resurrection is essential for eternal life, and he describes the transformation that will happen at the resurrection of the dead.
1Co.16	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> concludes the letter with practical instructions and greetings. He discusses the collection for the saints in <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> and encourages the Corinthians to contribute. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> plans to visit them after traveling through <jLink data-type='L' data-strong='G3109' clickHandler><jLink data-type='L' data-strong='G3109' clickHandler><jLink data-type='L' data-strong='G3109' clickHandler>Macedonia</jLink></jLink></jLink>. He encourages them to stand firm in their faith, to be courageous, and to do everything in love. He sends greetings from various believers, including <jLink data-type='P' data-strong='G0625' clickHandler><jLink data-type='P' data-strong='G0625' clickHandler><jLink data-type='P' data-strong='G0625' clickHandler>Apollos</jLink></jLink></jLink> and <jLink data-type='P' data-strong='G5095G' clickHandler><jLink data-type='P' data-strong='G5095G' clickHandler><jLink data-type='P' data-strong='G5095G' clickHandler>Timothy</jLink></jLink></jLink>, and ends with a call for the grace of the Lord <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> Christ to be with them.
2Co.1	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> opens by expressing gratitude for God's comfort and the comfort he has received during his troubles. He emphasizes that the afflictions he faces are for the benefit of the Corinthians so that they may also experience comfort. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> mentions his struggles in <jLink data-type='L' data-strong='G0773' clickHandler><jLink data-type='L' data-strong='G0773' clickHandler><jLink data-type='L' data-strong='G0773' clickHandler>Asia</jLink></jLink></jLink>, where he felt overwhelmed and despaired of life itself. He reassures the Corinthians that he is not writing to condemn them but to encourage them. He also speaks of the joy he felt when he learned about their response to his previous letter, which brought him relief. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> concludes the chapter by affirming his commitment to preaching the Gospel and his integrity in his dealings with them.
2Co.2	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> discusses the need for forgiveness and reconciliation. He expresses his concern about a person who caused pain within the Church, possibly referring to someone who sinned against the community. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> urges the Corinthians to forgive and comfort this person so that he does not become overwhelmed by sorrow. He emphasizes that forgiveness is essential, as it reflects the forgiveness they have received from Christ. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> also mentions his anxiety about the Corinthians and how he was relieved to find joy in their obedience and love.
2Co.3	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> contrasts the old covenant, given through <jLink data-type='P' data-strong='H4872' clickHandler><jLink data-type='P' data-strong='H4872' clickHandler><jLink data-type='P' data-strong='H4872' clickHandler>Moses</jLink></jLink></jLink>, with the new covenant established by Christ. He explains that the old covenant brought death because it was written on stone tablets, while the new covenant brings life. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> highlights that believers are ministers of this new covenant, empowered by the Holy Spirit. He uses the analogy of <jLink data-type='P' data-strong='H4872' clickHandler><jLink data-type='P' data-strong='H4872' clickHandler><jLink data-type='P' data-strong='H4872' clickHandler>Moses</jLink></jLink></jLink>’ glory when he came down from Mount <jLink data-type='L' data-strong='H5514G' clickHandler><jLink data-type='L' data-strong='H5514G' clickHandler><jLink data-type='L' data-strong='H5514G' clickHandler>Sinai</jLink></jLink></jLink>, stating that the glory of the old covenant fades away compared to the surpassing glory of the new covenant. This new covenant allows believers to have direct access to God, reflecting His glory.
2Co.4	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> discusses the treasure of the Gospel, which is held in jars of clay—referring to the fragility of human beings. He explains that despite facing hardships, persecutions, and challenges, he does not lose heart because he relies on the power of God. He emphasizes that the suffering he endures is temporary and produces eternal glory. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> encourages the Corinthians to focus on what is unseen, rather than what is seen, as the unseen is eternal. He expresses confidence in the resurrection, knowing that even though his earthly body may fade, he has a heavenly dwelling prepared by God.
2Co.5	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> continues discussing the hope of eternal life. He explains that if our earthly bodies are destroyed, we have a building from God, an eternal house in heaven. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> expresses his desire to be clothed with this heavenly dwelling. He emphasizes that believers are ambassadors for Christ, called to share the message of reconciliation with God. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> explains that God made Christ, who had no sin, to be sin for us, so that in Him, we might become the righteousness of God. He urges the Corinthians to accept this gift of reconciliation and to live in a way that reflects their new identity in Christ.
2Co.6	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> emphasizes the importance of not receiving God’s grace in vain. He highlights the hardships that he and his companions have faced in their ministry, including beatings, imprisonments, and riots. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> lists the various ways they have demonstrated their faithfulness, such as by purity, knowledge, patience, and the Holy Spirit. He urges the Corinthians to be separate from unbelievers and not to be unequally yoked with them. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> reminds them that they are the temple of the living God, calling them to live holy lives in accordance with their identity as God’s people.
2Co.7	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> expresses his joy over the Corinthians’ response to his previous letter, which addressed their issues and sin. He talks about the sorrow that leads to repentance, contrasting it with worldly sorrow that brings death. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> mentions that he had been troubled and anxious about their reaction, but he is relieved to find that they have repented and restored their relationship with God. He expresses his deep affection for them and his confidence in their commitment to the Gospel.
2Co.8	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> encourages the Corinthians to participate in the collection for the believers in <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> who are in need. He uses the example of the churches in <jLink data-type='L' data-strong='G3109' clickHandler><jLink data-type='L' data-strong='G3109' clickHandler><jLink data-type='L' data-strong='G3109' clickHandler>Macedonia</jLink></jLink></jLink>, who, despite their own poverty, gave generously. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> emphasizes that giving should come from the heart and according to one’s ability. He also reminds them of the grace of our Lord <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> Christ, who, though rich, became poor for their sake. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> assures the Corinthians that he is sending <jLink data-type='P' data-strong='G5103' clickHandler><jLink data-type='P' data-strong='G5103' clickHandler><jLink data-type='P' data-strong='G5103' clickHandler>Titus</jLink></jLink></jLink> and others to help facilitate the collection and to ensure that their generosity is recognized.
2Co.9	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> continues discussing the collection and prepares the Corinthians for the upcoming gift. He encourages them to give cheerfully, not reluctantly or under compulsion, as God loves a cheerful giver. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> assures them that God will provide for their needs and that their generosity will result in thanksgiving to God. He emphasizes that their giving is a way to glorify God and strengthen the bond among believers. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> concludes by expressing his gratitude for the Corinthians’ willingness to help and for the praise that will be given to God as a result.
2Co.10	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> defends his authority as an apostle. He addresses criticisms from some who claim he is weak in person but bold in letters. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> explains that he does not wage war as the world does but relies on spiritual weapons to demolish strongholds and arguments against the knowledge of God. He emphasizes that his authority is given by God, not for destruction but for building up the Church. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> urges the Corinthians to be obedient and to not compare themselves with others.
2Co.11	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> expresses his concern for the Corinthians, who have been influenced by false apostles and deceitful workers. He speaks of his own credentials, listing his sufferings, such as beatings, shipwrecks, and danger from various enemies. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> emphasizes his dedication to the Gospel and his love for the Corinthians. He presents himself as a true servant of Christ, contrasting himself with the false apostles who boast about their achievements. He underscores the importance of recognizing true authority in the Church.
2Co.12	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> speaks about a "thorn in the flesh" that he has endured, which he describes as a messenger of Satan. He shares that he pleaded with the Lord three times to remove it, but God replied that His grace is sufficient. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> learns to boast in his weaknesses, as they allow Christ’s power to be evident in his life. He recounts visions and revelations he has received but chooses not to boast about them. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> expresses his concern for the Corinthians and his desire to visit them again, urging them to examine themselves in their faith.
2Co.13	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> prepares to visit the Corinthians for a third time. He warns that he will not spare those who have sinned and have not repented. He emphasizes the importance of living in obedience to Christ and encourages them to test their faith. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> concludes with a call for unity and peace among the believers. He sends greetings and expresses his hope that the grace of the Lord <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> Christ, the love of God, and the fellowship of the Holy Spirit will be with them.
Gal.1	<jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> introduces himself and states that he is an apostle, not appointed by humans but by <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink> Christ and God the Father. He expresses astonishment that the Galatians are turning away from the true Gospel to follow a different one, which he says is no Gospel at all. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> warns that anyone preaching a different Gospel, even if it is an angel, should be cursed. He shares his own testimony, explaining how he was once a zealous Jew, persecuting the Church, but was called by God’s grace to preach the Gospel to the Gentiles. <jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler><jLink data-type='P' data-strong='G3972G' clickHandler>Paul</jLink></jLink></jLink> emphasizes that his message was received through revelation from <jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler><jLink data-type='P' data-strong='G2424G' clickHandler>Jesus</jLink></jLink></jLink>, not from human sources.
