"1 CODE",Group#1,specific Function,specific Tense,specific Voice,specific Mood,specific Person,specific Case,specific Number,specific Gender,specific Extra,12-CODE again,Group#2,Function,Tense,Voice,Mood,Person,Case,Number,Gender,Extra,23-CODE again,Group#3,Function explained,Tense explained,Voice explained,Mood explained,Person explained,Case explained,Number explained,Gender explained,Extra explained,34-CODE again,Group#4,Function in description,Tense in description,Voice in description,Mood in description,Person in description,Case in description,Number in description,Gender in description,Extra in description,45-CODE again,Group#5,Explanation,Order for Description,Example (“e.g….”),Shorter Example,,,,,,
N-ASF,-1,Noun,,,,,Accusative,Singular,Feminine,,N-ASF,-2,Noun,,,,,Case,Number,Gender,,N-ASF,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are female or take a feminine form,,N-ASF,-4,,,,,,that is having something done to them,person or thing,a female,,N-ASF,-5,a female PERSON OR THING that is having something done to them ,154362,"giving a _woman_ to them","giving a _woman_ to them",Noun Accusative Singular Feminine ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Feminine,,
N-ASF-L,-1,Noun,,,,,Accusative,Singular,Feminine,Location,N-ASF-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASF-L,-3,a location,,,,,they are having something done to them,there is only one of them,they are female or take a feminine form,the name of a place,N-ASF-L,-4,,,,,,that is having something done to them,person or thing,a female,,N-ASF-L,-5,a female LOCATION that is having something done to them ,154362,"giving a _woman_ to them","giving a _woman_ to them",Noun Accusative Singular Feminine Location ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Feminine; Name type=Location,,,,,
N-ASF-P,-1,Noun,,,,,Accusative,Singular,Feminine,Individual,N-ASF-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASF-P,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are female or take a feminine form,the name of an individual,N-ASF-P,-4,,,,,,that is having something done to them,person,a female,,N-ASF-P,-5,a female PERSON that is having something done to them ,154362,"giving a _woman_ to them","giving a _woman_ to them",Noun Accusative Singular Feminine Individual,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Feminine; Name type=Individual,,
N-ASF-T,-1,Noun,,,,,Accusative,Singular,Feminine,,N-ASF-T,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASF-T,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are female or take a feminine form,,N-ASF-T,-4,,,,,,that is having something done to them,person or thing,a female,a proper name of ,N-ASF-T,-5,a proper name of a female PERSON OR THING that is having something done to them ,7154362,"giving a _woman_ to them","giving a _woman_ to them",Noun Accusative Singular Feminine ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Feminine; Name type=,,
N-ASM,-1,Noun,,,,,Accusative,Singular,Masculine,,N-ASM,-2,Noun,,,,,Case,Number,Gender,,N-ASM,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are male or take a masculine form,,N-ASM,-4,,,,,,that is having something done to them,person or thing,a male,,N-ASM,-5,a male PERSON OR THING that is having something done to them ,154362,"giving a _man_ to them","giving a _man_ to them",Noun Accusative Singular Masculine ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Masculine,,
N-ASM-L,-1,Noun,,,,,Accusative,Singular,Masculine,Location,N-ASM-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASM-L,-3,a location,,,,,they are having something done to them,there is only one of them,they are male or take a masculine form,the name of a place,N-ASM-L,-4,,,,,,that is having something done to them,person or thing,a male,,N-ASM-L,-5,a male LOCATION that is having something done to them ,154362,"giving a _man_ to them","giving a _man_ to them",Noun Accusative Singular Masculine Location ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Masculine; Name type=Location,,
N-ASM-LG,-1,Noun,,,,,Accusative,Singular,Masculine,Location Gentilic,N-ASM-LG,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASM-LG,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are male or take a masculine form,they are of a group who come from this place,N-ASM-LG,-4,,,,,,that is having something done to them,person or thing,a male,from a named place: ,N-ASM-LG,-5,from a named place: a male PERSON OR THING that is having something done to them ,7154362,"giving a _man_ to them","giving a _man_ to them",Noun Accusative Singular Masculine Location Gentilic,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Masculine; Name type=Location Gentilic,,
N-ASM-PG,-1,Noun,,,,,Accusative,Singular,Masculine,Individual Gentilic,N-ASM-PG,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASM-PG,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are male or take a masculine form,they are of a group who come from this individual,N-ASM-PG,-4,,,,,,that is having something done to them,person,a male,,N-ASM-PG,-5,a male PERSON that is having something done to them ,154362,"giving a _man_ to them","giving a _man_ to them",Noun Accusative Singular Masculine Individual Gentilic,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Masculine; Name type=Individual Gentilic,,
N-ASM-P,-1,Noun,,,,,Accusative,Singular,Masculine,Individual,N-ASM-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASM-P,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are male or take a masculine form,the name of an individual,N-ASM-P,-4,,,,,,that is having something done to them,person,a male,,N-ASM-P,-5,a male PERSON that is having something done to them ,154362,"giving a _man_ to them","giving a _man_ to them",Noun Accusative Singular Masculine Individual,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Masculine; Name type=Individual,,
N-ASM-T,-1,Noun,,,,,Accusative,Singular,Masculine,Title,N-ASM-T,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASM-T,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are male or take a masculine form,a title or proper name,N-ASM-T,-4,,,,,,that is having something done to them,person or thing,a male,a proper name of ,N-ASM-T,-5,a proper name of a male PERSON OR THING that is having something done to them ,7154362,"giving a _man_ to them","giving a _man_ to them",Noun Accusative Singular Masculine Title,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Masculine; Name type=Title,,
N-ASN,-1,Noun,,,,,Accusative,Singular,Neuter,,N-ASN,-2,Noun,,,,,Case,Number,Gender,,N-ASN,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are neuter,,N-ASN,-4,,,,,,that is having something done to them,person or thing,a neuter,,N-ASN,-5,a neuter PERSON OR THING that is having something done to them ,154362,"giving a _nation_ to them","giving a _nation_ to them",Noun Accusative Singular Neuter ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Neuter,,
N-ASN-HEB,-1,Noun,,,,,Accusative,Singular,Neuter,Transcribed from Hebrew,N-ASN-HEB,-2,Noun,,,,,Case,Number,Gender,Original language,N-ASN-HEB,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are neuter,,N-ASN-HEB,-4,,(originally Hebrew),,,,that is having something done to them,person or thing,a neuter,,N-ASN-HEB,-5,a neuter PERSON OR THING that is having something done to them ,154362,"giving a _nation_ to them","giving a _nation_ to them",Noun Transcribed from Hebrew Accusative Singular Neuter ,1 6 7 8 9,Function=Noun; Original language=Transcribed from Hebrew; Case=Accusative; Number=Singular; Gender=Neuter,,
N-ASN-L,-1,Noun,,,,,Accusative,Singular,Neuter,Location,N-ASN-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASN-L,-3,a location,,,,,they are having something done to them,there is only one of them,they are neuter,the name of a place,N-ASN-L,-4,,,,,,that is having something done to them,person or thing,a neuter,,N-ASN-L,-5,a neuter LOCATION that is having something done to them ,154362,"giving a _nation_ to them","giving a _nation_ to them",Noun Accusative Singular Neuter Location ,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Neuter; Name type=Location,,
N-ASN-P,-1,Noun,,,,,Accusative,Singular,Neuter,Individual,N-ASN-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-ASN-P,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are neuter,the name of an individual,N-ASN-P,-4,,,,,,that is having something done to them,person,a neuter,,N-ASN-P,-5,a neuter PERSON that is having something done to them ,154362,"giving a _nation_ to them","giving a _nation_ to them",Noun Accusative Singular Neuter Individual,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Neuter; Name type=Individual,,
N-DPF,-1,Noun,,,,,Dative,Plural,Feminine,,N-DPF,-2,Noun,,,,,Case,Number,Gender,,N-DPF,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are female or take a feminine form,,N-DPF,-4,,,,,,"that something is done for‚ or in relation to",people or things,female,,N-DPF,-5,"female PEOPLE OR THINGS that something is done for‚ or in relation to ",154362,"giving them to _women_","giving them to _women_",Noun Dative Plural Feminine ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Feminine,,
N-DPF-L,-1,Noun,,,,,Dative,Plural,Feminine,Location,N-DPF-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPF-L,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are female or take a feminine form,the name of a place,N-DPF-L,-4,,,,,,"that something is done for‚ or in relation to",people or things,female,,N-DPF-L,-5,"female LOCATIONS that something is done for‚ or in relation to ",154362,"giving them to _women_","giving them to _women_",Noun Dative Plural Feminine Location ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Feminine; Name type=Location,,
N-DPF-P,-1,Noun,,,,,Dative,Plural,Feminine,Individual,N-DPF-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPF-P,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are female or take a feminine form,the name of an individual,N-DPF-P,-4,,,,,,"that something is done for‚ or in relation to",people,female,,N-DPF-P,-5,"female PEOPLE that something is done for‚ or in relation to ",154362,"giving them to _women_","giving them to _women_",Noun Dative Plural Feminine Individual,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Feminine; Name type=Individual,,
N-DPM,-1,Noun,,,,,Dative,Plural,Masculine,,N-DPM,-2,Noun,,,,,Case,Number,Gender,,N-DPM,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,,N-DPM,-4,,,,,,"that something is done for‚ or in relation to",people or things,male,,N-DPM,-5,"male PEOPLE OR THINGS that something is done for‚ or in relation to ",154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine,,
N-ASF-C,-1,Noun,,,,,Accusative,Singular,Feminine,Contracted form,N-ASF-C,-2,Noun,,,,,Case,Number,Gender,Extra,N-ASF-C,-3,an object or concept or type of person,,,,,they are having something done to them,there is only one of them,they are female or take a feminine form,(abbreviated),N-ASF-C,-4,,,,,,that is having something done to them,person or thing,a female,,N-ASF-C,-5,a female PERSON OR THING that is having something done to them ,154362,"giving a _woman_ to them","giving a _woman_ to them",Noun Accusative Singular Feminine Contracted form,1 6 7 8 9,Function=Noun; Case=Accusative; Number=Singular; Gender=Feminine; Extra=Contracted form,,
N-DPM-C,-1,Noun,,,,,Dative,Plural,Masculine,Contracted form,N-DPM-C,-2,Noun,,,,,Case,Number,Gender,Extra,N-DPM-C,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,they are of a group known by this name,N-DPM-C,-4,,,,,,"that something is done for‚ or in relation to",people or things,male,a member of a named group: ,N-DPM-C,-5,"a member of a named group: male PEOPLE OR THINGS that something is done for‚ or in relation to ",7154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine Gentilic Contracted form,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=Gentilic; Extra=Contracted form,,
N-DPM-G,-1,Noun,,,,,Dative,Plural,Masculine,Gentilic,N-DPM-G,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPM-G,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,they are of a group known by this name,N-DPM-G,-4,,,,,,"that something is done for‚ or in relation to",people or things,male,a member of a named group: ,N-DPM-G,-5,"a member of a named group: male PEOPLE OR THINGS that something is done for‚ or in relation to ",7154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=Gentilic,,
N-DPM-L,-1,Noun,,,,,Dative,Plural,Masculine,Location,N-DPM-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPM-L,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,the name of a place,N-DPM-L,-4,,,,,,"that something is done for‚ or in relation to",people or things,male,,N-DPM-L,-5,"male LOCATIONS that something is done for‚ or in relation to ",154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine Location ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=Location ,,
N-DPM-LG,-1,Noun,,,,,Dative,Plural,Masculine,Location Gentilic,N-DPM-LG,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPM-LG,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,they are of a group who come from this place,N-DPM-LG,-4,,,,,,"that something is done for‚ or in relation to",people or things,male,from a named place: ,N-DPM-LG,-5,"from a named place: male PEOPLE OR THINGS that something is done for‚ or in relation to ",7154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine Location Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=Location Gentilic,,
N-DPM-PG,-1,Noun,,,,,Dative,Plural,Masculine,Individual Gentilic,N-DPM-PG,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPM-PG,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,they are of a group who come from this individual,N-DPM-PG,-4,,,,,,"that something is done for‚ or in relation to",people,male,,N-DPM-PG,-5,"male PEOPLE that something is done for‚ or in relation to ",154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine Individual Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=Individual Gentilic,,
N-DPM-P,-1,Noun,,,,,Dative,Plural,Masculine,Individual,N-DPM-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPM-P,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,the name of an individual,N-DPM-P,-4,,,,,,"that something is done for‚ or in relation to",people,male,,N-DPM-P,-5,"male PEOPLE that something is done for‚ or in relation to ",154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine Individual,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=Individual,,
N-DPM-T,-1,Noun,,,,,Dative,Plural,Masculine,,N-DPM-T,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPM-T,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are male or take a masculine form,,N-DPM-T,-4,,,,,,"that something is done for‚ or in relation to",people or things,male,a proper name of ,N-DPM-T,-5,"a proper name of male PEOPLE OR THINGS that something is done for‚ or in relation to ",7154362,"giving them to _men_","giving them to _men_",Noun Dative Plural Masculine ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Masculine; Name type=,,
N-DPN,-1,Noun,,,,,Dative,Plural,Neuter,,N-DPN,-2,Noun,,,,,Case,Number,Gender,,N-DPN,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are neuter,,N-DPN,-4,,,,,,"that something is done for‚ or in relation to",people or things,neuter,,N-DPN,-5,"neuter PEOPLE OR THINGS that something is done for‚ or in relation to ",154362,"giving them to _nations_","giving them to _nations_",Noun Dative Plural Neuter ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Neuter,,
N-DPN-L,-1,Noun,,,,,Dative,Plural,Neuter,Location,N-DPN-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPN-L,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are neuter,the name of a place,N-DPN-L,-4,,,,,,"that something is done for‚ or in relation to",people or things,neuter,,N-DPN-L,-5,"neuter LOCATIONS that something is done for‚ or in relation to ",154362,"giving them to _nations_","giving them to _nations_",Noun Dative Plural Neuter Location ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Neuter; Name type=Location,,
N-DPN-P,-1,Noun,,,,,Dative,Plural,Neuter,Individual,N-DPN-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-DPN-P,-3,objects or concepts or types of people,,,,,something is being done for them or relating to them,there are two or more of them,they are neuter,the name of an individual,N-DPN-P,-4,,,,,,"that something is done for‚ or in relation to",people,neuter,,N-DPN-P,-5,"neuter PEOPLE that something is done for‚ or in relation to ",154362,"giving them to _nations_","giving them to _nations_",Noun Dative Plural Neuter Individual,1 6 7 8 9,Function=Noun; Case=Dative; Number=Plural; Gender=Neuter; Name type=Individual,,
N-DSF,-1,Noun,,,,,Dative,Singular,Feminine,,N-DSF,-2,Noun,,,,,Case,Number,Gender,,N-DSF,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,,N-DSF,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a female,,N-DSF,-5,"a female PERSON OR THING that something is done for‚ or in relation to ",154362,"giving them to a _woman_","giving them to a _woman_",Noun Dative Singular Feminine ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Feminine,,
N-DSF-L,-1,Noun,,,,,Dative,Singular,Feminine,Location,N-DSF-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSF-L,-3,a location,,,,,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,the name of a place,N-DSF-L,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a female,,N-DSF-L,-5,"a female LOCATION that something is done for‚ or in relation to ",154362,"giving them to a _woman_","giving them to a _woman_",Noun Dative Singular Feminine Location ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Feminine; Name type=Location ,,
N-DSF-LG,-1,Noun,,,,,Dative,Singular,Feminine,Location Gentilic,N-DSF-LG,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSF-LG,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,they are of a group who come from this place,N-DSF-LG,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a female,from a named place: ,N-DSF-LG,-5,"from a named place: a female PERSON OR THING that something is done for‚ or in relation to ",7154362,"giving them to a _woman_","giving them to a _woman_",Noun Dative Singular Feminine Location Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Feminine; Name type=Location Gentilic,,
N-DSF-PG,-1,Noun,,,,,Dative,Singular,Feminine,Individual Gentilic,N-DSF-PG,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSF-PG,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,they are of a group who come from this individual,N-DSF-PG,-4,,,,,,"that something is done for‚ or in relation to",person,a female,,N-DSF-PG,-5,"a female PERSON that something is done for‚ or in relation to ",154362,"giving them to a _woman_","giving them to a _woman_",Noun Dative Singular Feminine Individual Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Feminine; Name type=Individual Gentilic,,
N-DSF-P,-1,Noun,,,,,Dative,Singular,Feminine,Individual,N-DSF-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSF-P,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,the name of an individual,N-DSF-P,-4,,,,,,"that something is done for‚ or in relation to",person,a female,,N-DSF-P,-5,"a female PERSON that something is done for‚ or in relation to ",154362,"giving them to a _woman_","giving them to a _woman_",Noun Dative Singular Feminine Individual,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Feminine; Name type=Individual,,
N-DSF-T,-1,Noun,,,,,Dative,Singular,Feminine,,N-DSF-T,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSF-T,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are female or take a feminine form,,N-DSF-T,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a female,a proper name of ,N-DSF-T,-5,"a proper name of a female PERSON OR THING that something is done for‚ or in relation to ",7154362,"giving them to a _woman_","giving them to a _woman_",Noun Dative Singular Feminine ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Feminine; Name type=,,
N-DSM,-1,Noun,,,,,Dative,Singular,Masculine,,N-DSM,-2,Noun,,,,,Case,Number,Gender,,N-DSM,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,,N-DSM,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a male,,N-DSM,-5,"a male PERSON OR THING that something is done for‚ or in relation to ",154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine,,
N-DSM-C,-1,Noun,,,,,Dative,Singular,Masculine,Contracted form,N-DSM-C,-2,Noun,,,,,Case,Number,Gender,Extra,N-DSM-C,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,,N-DSM-C,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a male,,N-DSM-C,-5,"a male PERSON OR THING that something is done for‚ or in relation to ",154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine Contracted form,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine; Extra=Contracted form,,
N-DSM-L,-1,Noun,,,,,Dative,Singular,Masculine,Location,N-DSM-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSM-L,-3,a location,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,the name of a place,N-DSM-L,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a male,,N-DSM-L,-5,"a male LOCATION that something is done for‚ or in relation to ",154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine Location ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine; Name type=Location ,,
N-DSM-LG,-1,Noun,,,,,Dative,Singular,Masculine,Location Gentilic,N-DSM-LG,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSM-LG,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,they are of a group who come from this place,N-DSM-LG,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a male,from a named place: ,N-DSM-LG,-5,"from a named place: a male PERSON OR THING that something is done for‚ or in relation to ",7154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine Location Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine; Name type=Location Gentilic,,
N-DSM-P,-1,Noun,,,,,Dative,Singular,Masculine,Individual,N-DSM-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSM-P,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,the name of an individual,N-DSM-P,-4,,,,,,"that something is done for‚ or in relation to",person,a male,,N-DSM-P,-5,"a male PERSON that something is done for‚ or in relation to ",154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine Individual,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine; Name type=Individual,,
N-DSM-PG,-1,Noun,,,,,Dative,Singular,Masculine,Individual Gentilic,N-DSM-PG,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSM-PG,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,they are of a group who come from this individual,N-DSM-PG,-4,,,,,,"that something is done for‚ or in relation to",person,a male,,N-DSM-PG,-5,"a male PERSON that something is done for‚ or in relation to ",154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine Individual Gentilic,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine; Name type=Individual Gentilic,,
N-DSM-T,-1,Noun,,,,,Dative,Singular,Masculine,Title,N-DSM-T,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSM-T,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are male or take a masculine form,a title or proper name,N-DSM-T,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a male,a proper name of ,N-DSM-T,-5,"a proper name of a male PERSON OR THING that something is done for‚ or in relation to ",7154362,"giving them to a _man_","giving them to a _man_",Noun Dative Singular Masculine Title,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Masculine; Name type=Title,,
N-DSN,-1,Noun,,,,,Dative,Singular,Neuter,,N-DSN,-2,Noun,,,,,Case,Number,Gender,,N-DSN,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are neuter,,N-DSN,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a neuter,Location,N-DSN,-5,"a neuter PERSON OR THING that something is done for‚ or in relation to ",154362,"giving them to a _nation_","giving them to a _nation_",Noun Dative Singular Neuter ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Neuter,,
N-DSN-L,-1,Noun,,,,,Dative,Singular,Neuter,Location,N-DSN-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSN-L,-3,a location,,,,,something is being done for them or relating to them,there is only one of them,they are neuter,the name of a place,N-DSN-L,-4,,,,,,"that something is done for‚ or in relation to",person or thing,a neuter,,N-DSN-L,-5,"a neuter LOCATION that something is done for‚ or in relation to ",154362,"giving them to a _nation_","giving them to a _nation_",Noun Dative Singular Neuter Location ,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Neuter; Name type=Location,,
N-DSN-P,-1,Noun,,,,,Dative,Singular,Neuter,Individual,N-DSN-P,-2,Noun,,,,,Case,Number,Gender,Name type,N-DSN-P,-3,an object or concept or type of person,,,,,something is being done for them or relating to them,there is only one of them,they are neuter,the name of an individual,N-DSN-P,-4,,,,,,"that something is done for‚ or in relation to",person,a neuter,,N-DSN-P,-5,"a neuter PERSON that something is done for‚ or in relation to ",154362,"giving them to a _nation_","giving them to a _nation_",Noun Dative Singular Neuter Individual,1 6 7 8 9,Function=Noun; Case=Dative; Number=Singular; Gender=Neuter; Name type=Individual,,
N-GPF,-1,Noun,,,,,Genitive,Plural,Feminine,,N-GPF,-2,Noun,,,,,Case,Number,Gender,,N-GPF,-3,objects or concepts or types of people,,,,,something belongs to them,there are two or more of them,they are female or take a feminine form,,N-GPF,-4,,,,,,that something belongs to,people or things,female,,N-GPF,-5,female PEOPLE OR THINGS that something belongs to ,154362,"giving teachings of _women_","giving something of _women_",Noun Genitive Plural Feminine ,1 6 7 8 9,Function=Noun; Case=Genitive; Number=Plural; Gender=Feminine,,
N-GPF-L,-1,Noun,,,,,Genitive,Plural,Feminine,Location,N-GPF-L,-2,Noun,,,,,Case,Number,Gender,Name type,N-GPF-L,-3,objects or concepts or types of people,,,,,something belongs to them,there are two or more of them,they are female or take a feminine form,the name of a place,N-GPF-L,-4,,,,,,that something belongs to,people or things,female,,N-GPF-L,-5,female LOCATIONS that something belongs to ,154362,"giving teachings of _women_","giving something of _women_",Noun Genitive Plural Feminine Location ,1 6 7 8 9,Function=Noun; Case=Genitive; Number=Plural; Gender=Feminine; Name type=Location ,,
